OMNIWeb Plus Browser Results
1993   3  0 120.6
1993   4  0 117.1
1993   5  0 120.8
1993   6  0 125.8
1993   7  0 126.3
1993   8  0 128.6
1993   9  0 124.5
1993  10  0 127.7
1993  11  0 127.4
1993  12  0 135.6
1993  13  0 136.6
1993  14  0 128.8
1993  15  0 121.9
1993  16  0 129.1
1993  17  0 121.9
1993  18  0 117.7
1993  19  0 112.7
1993  20  0 106.5
1993  21  0 103.3
1993  22  0 101.0
1993  23  0 102.7
1993  24  0 101.6
1993  25  0 102.6
1993  26  0 103.3
1993  27  0 107.6
1993  28  0 108.6
1993  29  0 110.7
1993  30  0 109.6
1993  31  0 115.6
1993  32  0 121.5
1993  33  0 124.7
1993  34  0 133.0
1993  35  0 143.2
1993  36  0 155.6
1993  37  0 178.8
1993  38  0 171.2
1993  39  0 183.4
1993  40  0 180.3
1993  41  0 175.0
1993  42  0 168.8
1993  43  0 144.9
1993  44  0 131.7
1993  45  0 137.9
1993  46  0 131.6
1993  47  0 130.5
1993  48  0 121.4
1993  49  0 123.2
1993  50  0 113.4
1993  51  0 120.6
1993  52  0 120.3
1993  53  0 130.3
1993  54  0 129.6
1993  55  0 132.7
1993  56  0 125.5
1993  57  0 123.8
1993  58  0 121.6
1993  59  0 121.4
1993  60  0 129.6
1993  61  0 141.0
1993  62  0 148.6
1993  63  0 163.8
1993  64  0 162.5
1993  65  0 164.0
1993  66  0 150.9
1993  67  0 144.3
1993  68  0 140.6
1993  69  0 146.7
1993  70  0 148.0
1993  71  0 158.7
1993  72  0 139.9
1993  73  0 134.2
1993  74  0 129.7
1993  75  0 120.5
1993  76  0 122.4
1993  77  0 126.2
1993  78  0 133.4
1993  79  0 127.0
1993  80  0 129.7
1993  81  0 126.6
1993  82  0 120.1
1993  83  0 114.4
1993  84  0 116.0
1993  85  0 116.4
1993  86  0 122.4
1993  87  0 125.8
1993  88  0 128.3
1993  89  0 128.7
1993  90  0 124.9
1993  91  0 123.5
1993  92  0 120.7
1993  93  0 117.0
1993  94  0 116.4
1993  95  0 118.9
1993  96  0 133.1
1993  97  0 130.0
1993  98  0 143.5
1993  99  0 136.0
1993 100  0 139.2
1993 101  0 119.4
1993 102  0 103.7
1993 103  0  97.7
1993 104  0  92.8
1993 105  0  88.8
1993 106  0  90.9
1993 107  0  96.5
1993 108  0 106.6
1993 109  0 111.9
1993 110  0 119.9
1993 111  0 120.5
1993 112  0 118.4
1993 113  0 122.9
1993 114  0 130.3
1993 115  0 126.2
1993 116  0 125.0
1993 117  0 119.6
1993 118  0 115.2
1993 119  0 108.1
1993 120  0 107.4
1993 121  0 104.2
1993 122  0 104.7
1993 123  0 108.9
1993 124  0 112.4
1993 125  0 120.0
1993 126  0 122.2
1993 127  0 133.0
1993 128  0 131.2
1993 129  0 131.5
1993 130  0 136.8
1993 131  0 134.7
1993 132  0 129.0
1993 133  0 122.4
1993 134  0 114.6
1993 135  0 106.7
1993 136  0 101.1
1993 137  0  98.4
1993 138  0  93.5
1993 139  0  93.1
1993 140  0  93.4
1993 141  0  93.3
1993 142  0  94.1
1993 143  0  97.3
1993 144  0 100.9
1993 145  0 102.4
1993 146  0 110.4
1993 147  0 122.7
1993 148  0 129.2
1993 149  0 132.5
1993 150  0 144.1
1993 151  0 142.1
1993 152  0 140.4
1993 153  0 143.4
1993 154  0 140.4
1993 155  0 133.7
1993 156  0 137.7
1993 157  0 131.3
1993 158  0 115.7
1993 159  0 115.2
1993 160  0 118.9
1993 161  0 116.0
1993 162  0 104.9
1993 163  0  96.2
1993 164  0  89.4
1993 165  0  86.4
1993 166  0  84.6
1993 167  0  85.0
1993 168  0  86.1
1993 169  0  87.4
1993 170  0  88.8
1993 171  0  94.1
1993 172  0  94.0
1993 173  0  99.8
1993 174  0 113.1
1993 175  0 125.4
1993 176  0 122.6
1993 177  0 126.0
1993 178  0 131.7
1993 179  0 127.8
1993 180  0 126.7
1993 181  0 120.3
1993 182  0 111.8
1993 183  0 113.6
1993 184  0 114.2
1993 185  0 110.1
1993 186  0 103.9
1993 187  0  98.4
1993 188  0  96.5
1993 189  0  96.4
1993 190  0  93.2
1993 191  0  89.0
1993 192  0  85.8
1993 193  0  88.7
1993 194  0  89.5
1993 195  0  95.7
1993 196  0  96.3
1993 197  0 100.3
1993 198  0 102.6
1993 199  0 103.7
1993 200  0 104.1
1993 201  0 105.6
1993 202  0 108.9
1993 203  0 111.2
1993 204  0 113.3
1993 205  0 109.8
1993 206  0 105.1
1993 207  0 106.8
1993 208  0 106.4
1993 209  0 104.6
1993 210  0 103.5
1993 211  0 100.8
1993 212  0  99.1
1993 213  0 102.8
1993 214  0 103.7
1993 215  0 100.8
1993 216  0  98.9
1993 217  0  97.0
1993 218  0  97.1
1993 219  0  93.8
1993 220  0  93.4
1993 221  0  99.1
1993 222  0 104.5
1993 223  0 111.2
1993 224  0 103.2
1993 225  0  99.2
1993 226  0  94.6
1993 227  0  92.8
1993 228  0  92.4
1993 229  0  95.1
1993 230  0  94.3
1993 231  0  93.9
1993 232  0  93.8
1993 233  0  97.0
1993 234  0  96.2
1993 235  0  94.8
1993 236  0  92.5
1993 237  0  90.6
1993 238  0  90.2
1993 239  0  89.4
1993 240  0  90.2
1993 241  0  91.7
1993 242  0  90.7
1993 243  0  90.6
1993 244  0  87.1
1993 245  0  82.6
1993 246  0  80.9
1993 247  0  80.5
1993 248  0  81.0
1993 249  0  80.2
1993 250  0  79.6
1993 251  0  80.2
1993 252  0  80.1
1993 253  0  80.1
1993 254  0  79.8
1993 255  0  79.5
1993 256  0  81.1
1993 257  0  82.6
1993 258  0  85.6
1993 259  0  89.0
1993 260  0  85.9
1993 261  0  86.0
1993 262  0  85.0
1993 263  0  80.3
1993 264  0  80.6
1993 265  0  79.8
1993 266  0  82.0
1993 267  0  90.0
1993 268  0  96.5
1993 269  0 106.8
1993 270  0 104.9
1993 271  0 111.7
1993 272  0 116.8
1993 273  0 120.9
1993 274  0 117.1
1993 275  0 126.9
1993 276  0 124.8
1993 277  0 121.5
1993 278  0 123.7
1993 279  0 118.0
1993 280  0 116.6
1993 281  0 113.1
1993 282  0 110.1
1993 283  0 107.1
1993 284  0 102.3
1993 285  0  97.3
1993 286  0  94.5
1993 287  0  90.8
1993 288  0  93.5
1993 289  0  90.3
1993 290  0  89.4
1993 291  0  86.7
1993 292  0  88.1
1993 293  0  93.5
1993 294  0  94.2
1993 295  0  91.3
1993 296  0  91.4
1993 297  0  90.6
1993 298  0  86.0
1993 299  0  87.4
1993 300  0  86.0
1993 301  0  87.3
1993 302  0  90.5
1993 303  0  90.0
1993 304  0  90.1
1993 305  0  90.0
1993 306  0  91.8
1993 307  0  92.4
1993 308  0  94.1
1993 309  0  94.8
1993 310  0  94.9
1993 311  0  93.5
1993 312  0  90.2
1993 313  0  88.7
1993 314  0  88.2
1993 315  0  87.0
1993 316  0  88.9
1993 317  0  92.2
1993 318  0  92.3
1993 319  0  99.9
1993 320  0  98.2
1993 321  0  97.7
1993 322  0 100.2
1993 323  0  98.7
1993 324  0  98.0
1993 325  0  94.8
1993 326  0  96.8
1993 327  0  97.9
1993 328  0  97.5
1993 329  0  94.7
1993 330  0  90.8
1993 331  0  87.3
1993 332  0  90.7
1993 333  0  91.2
1993 334  0 100.8
1993 335  0 105.6
1993 336  0 101.3
1993 337  0 102.6
1993 338  0 101.6
1993 339  0  98.3
1993 340  0  99.9
1993 341  0 103.8
1993 342  0 101.9
1993 343  0  95.4
1993 344  0  93.2
1993 345  0  89.7
1993 346  0  88.1
1993 347  0  85.1
1993 348  0  85.1
1993 349  0  82.8
1993 350  0  81.9
1993 351  0  81.1
1993 352  0  82.4
1993 353  0  84.2
1993 354  0  88.1
1993 355  0  89.9
1993 356  0  96.6
1993 357  0 101.6
1993 358  0 107.5
1993 359  0 115.2
1993 360  0 120.5
1993 361  0 135.8
1993 362  0 129.2
1993 363  0 124.4
1993 364  0 138.0
1993 365  0 136.2
1994   1  0 143.4
1994   2  0 141.4
1994   3  0 128.7
1994   4  0 124.6
1994   5  0 132.4
1994   6  0 127.7
1994   7  0 122.1
1994   8  0 118.9
1994   9  0 113.1
1994  10  0 106.5
1994  11  0  97.8
1994  12  0  94.6
1994  13  0  91.9
1994  14  0  87.3
1994  15  0  92.6
1994  16  0  97.0
1994  17  0 102.0
1994  18  0  97.5
1994  19  0  99.5
1994  20  0 101.6
1994  21  0 107.3
1994  22  0 109.5
1994  23  0 114.6
1994  24  0 125.1
1994  25  0 128.1
1994  26  0 123.9
1994  27  0 116.8
1994  28  0 115.7
1994  29  0  98.9
1994  30  0  96.1
1994  31  0  94.7
1994  32  0  91.7
1994  33  0  93.5
1994  34  0  95.1
1994  35  0  92.7
1994  36  0  90.6
1994  37  0  92.2
1994  38  0  93.3
1994  39  0  92.6
1994  40  0  98.3
1994  41  0  91.8
1994  42  0  90.7
1994  43  0  95.1
1994  44  0  95.4
1994  45  0  98.9
1994  46  0 101.3
1994  47  0 102.3
1994  48  0 103.9
1994  49  0 103.9
1994  50  0 105.6
1994  51  0 105.2
1994  52  0 103.1
1994  53  0 104.4
1994  54  0 105.1
1994  55  0 102.9
1994  56  0  94.8
1994  57  0  92.6
1994  58  0  93.0
1994  59  0  90.8
1994  60  0  92.4
1994  61  0  96.3
1994  62  0  99.2
1994  63  0  96.3
1994  64  0  94.2
1994  65  0  94.1
1994  66  0  90.0
1994  67  0  89.9
1994  68  0  88.7
1994  69  0  86.8
1994  70  0  87.0
1994  71  0  91.7
1994  72  0  89.1
1994  73  0  86.2
1994  74  0  86.5
1994  75  0  85.3
1994  76  0  84.3
1994  77  0  85.9
1994  78  0  88.3
1994  79  0  87.9
1994  80  0  90.0
1994  81  0  90.5
1994  82  0  91.2
1994  83  0  92.1
1994  84  0  90.4
1994  85  0  88.1
1994  86  0  88.0
1994  87  0  87.3
1994  88  0  85.8
1994  89  0  86.1
1994  90  0  84.9
1994  91  0  82.4
1994  92  0  79.3
1994  93  0  77.4
1994  94  0  77.2
1994  95  0  77.2
1994  96  0  73.3
1994  97  0  73.0
1994  98  0  72.9
1994  99  0  72.9
1994 100  0  75.7
1994 101  0  74.6
1994 102  0  74.2
1994 103  0  74.3
1994 104  0  79.9
1994 105  0  80.6
1994 106  0  82.3
1994 107  0  82.5
1994 108  0  84.9
1994 109  0  86.2
1994 110  0  87.0
1994 111  0  87.6
1994 112  0  86.3
1994 113  0  86.1
1994 114  0  84.3
1994 115  0  83.8
1994 116  0  82.0
1994 117  0  79.0
1994 118  0  78.4
1994 119  0  78.9
1994 120  0  76.0
1994 121  0  76.3
1994 122  0  77.1
1994 123  0  75.6
1994 124  0  74.4
1994 125  0  74.4
1994 126  0  75.3
1994 127  0  75.2
1994 128  0  75.8
1994 129  0  78.8
1994 130  0  81.4
1994 131  0  83.6
1994 132  0  89.2
1994 133  0  91.4
1994 134  0  92.1
1994 135  0  93.4
1994 136  0  93.3
1994 137  0  97.2
1994 138  0  95.8
1994 139  0  92.7
1994 140  0  91.9
1994 141  0  89.8
1994 142  0  86.7
1994 143  0  83.6
1994 144  0  79.9
1994 145  0  76.1
1994 146  0  73.4
1994 147  0  72.1
1994 148  0  71.4
1994 149  0  71.4
1994 150  0  71.3
1994 151  0  71.1
1994 152  0  69.6
1994 153  0  69.9
1994 154  0  70.3
1994 155  0  69.5
1994 156  0  70.3
1994 157  0  72.7
1994 158  0  79.4
1994 159  0  82.9
1994 160  0  85.5
1994 161  0  88.0
1994 162  0  89.1
1994 163  0  89.0
1994 164  0  87.7
1994 165  0  88.0
1994 166  0  91.0
1994 167  0  90.8
1994 168  0  86.6
1994 169  0  80.9
1994 170  0  79.8
1994 171  0  78.9
1994 172  0  76.8
1994 173  0  74.6
1994 174  0  75.5
1994 175  0  75.2
1994 176  0  75.5
1994 177  0  76.3
1994 178  0  75.4
1994 179  0  76.4
1994 180  0  81.4
1994 181  0  85.4
1994 182  0  89.7
1994 183  0  85.6
1994 184  0  89.3
1994 185  0  87.4
1994 186  0  86.2
1994 187  0  87.1
1994 188  0  91.1
1994 189  0  88.7
1994 190  0  88.8
1994 191  0  88.9
1994 192  0  88.5
1994 193  0  85.7
1994 194  0  84.1
1994 195  0  84.6
1994 196  0  85.7
1994 197  0  85.1
1994 198  0  83.0
1994 199  0  82.7
1994 200  0  80.1
1994 201  0  79.4
1994 202  0  79.8
1994 203  0  80.1
1994 204  0  78.2
1994 205  0  77.7
1994 206  0  77.8
1994 207  0  76.3
1994 208  0  76.6
1994 209  0  77.1
1994 210  0  78.0
1994 211  0  77.6
1994 212  0  76.8
1994 213  0  76.2
1994 214  0  77.2
1994 215  0  78.7
1994 216  0  77.4
1994 217  0  77.8
1994 218  0  77.5
1994 219  0  77.9
1994 220  0  75.9
1994 221  0  77.4
1994 222  0  79.7
1994 223  0  78.7
1994 224  0  82.9
1994 225  0  86.7
1994 226  0  91.2
1994 227  0  83.5
1994 228  0  78.8
1994 229  0  79.5
1994 230  0  79.3
1994 231  0  77.1
1994 232  0  74.0
1994 233  0  72.7
1994 234  0  72.2
1994 235  0  73.5
1994 236  0  73.5
1994 237  0  72.5
1994 238  0  73.7
1994 239  0  72.5
1994 240  0  72.5
1994 241  0  79.1
1994 242  0  84.7
1994 243  0  83.8
1994 244  0  87.3
1994 245  0  94.9
1994 246  0  98.2
1994 247  0  95.8
1994 248  0  95.1
1994 249  0  95.0
1994 250  0  92.1
1994 251  0  89.6
1994 252  0  87.3
1994 253  0  82.8
1994 254  0  82.0
1994 255  0  78.2
1994 256  0  76.5
1994 257  0  74.8
1994 258  0  72.3
1994 259  0  71.6
1994 260  0  71.0
1994 261  0  72.5
1994 262  0  70.8
1994 263  0  70.3
1994 264  0  70.4
1994 265  0  71.2
1994 266  0  71.8
1994 267  0  73.3
1994 268  0  76.6
1994 269  0  77.4
1994 270  0  75.0
1994 271  0  74.2
1994 272  0  74.7
1994 273  0  74.7
1994 274  0  74.7
1994 275  0  74.6
1994 276  0  74.3
1994 277  0  74.7
1994 278  0  79.4
1994 279  0  84.2
1994 280  0  83.7
1994 281  0  86.0
1994 282  0  86.9
1994 283  0  86.6
1994 284  0  87.2
1994 285  0  87.7
1994 286  0  92.7
1994 287  0  92.1
1994 288  0  92.2
1994 289  0  90.9
1994 290  0  91.0
1994 291  0  89.8
1994 292  0  89.9
1994 293  0  89.3
1994 294  0  87.0
1994 295  0  84.7
1994 296  0  83.3
1994 297  0  81.3
1994 298  0  88.5
1994 299  0  91.5
1994 300  0  91.9
1994 301  0  96.1
1994 302  0  96.9
1994 303  0  96.4
1994 304  0  95.2
1994 305  0  90.9
1994 306  0  90.0
1994 307  0  85.9
1994 308  0  82.6
1994 309  0  82.0
1994 310  0  79.7
1994 311  0  80.4
1994 312  0  78.6
1994 313  0  77.4
1994 314  0  78.5
1994 315  0  77.5
1994 316  0  78.5
1994 317  0  79.5
1994 318  0  77.0
1994 319  0  77.2
1994 320  0  77.2
1994 321  0  77.3
1994 322  0  78.1
1994 323  0  76.6
1994 324  0  76.9
1994 325  0  76.0
1994 326  0  74.5
1994 327  0  75.6
1994 328  0  76.6
1994 329  0  79.4
1994 330  0  81.0
1994 331  0  78.3
1994 332  0  77.6
1994 333  0  77.4
1994 334  0  76.1
1994 335  0  76.9
1994 336  0  76.8
1994 337  0  79.5
1994 338  0  79.5
1994 339  0  78.4
1994 340  0  76.2
1994 341  0  77.7
1994 342  0  78.8
1994 343  0  84.0
1994 344  0  83.8
1994 345  0  92.3
1994 346  0  96.4
1994 347  0  93.8
1994 348  0  91.7
1994 349  0  90.3
1994 350  0  90.1
1994 351  0  88.9
1994 352  0  84.6
1994 353  0  82.3
1994 354  0  79.8
1994 355  0  79.6
1994 356  0  79.5
1994 357  0  77.2
1994 358  0  77.0
1994 359  0  78.0
1994 360  0  77.2
1994 361  0  73.4
1994 362  0  76.3
1994 363  0  77.0
1994 364  0  74.0
1994 365  0  74.8
1995   1  0  72.9
1995   2  0  74.8
1995   3  0  74.3
1995   4  0  74.4
1995   5  0  73.8
1995   6  0  72.0
1995   7  0  72.2
1995   8  0  71.3
1995   9  0  71.4
1995  10  0  70.9
1995  11  0  72.8
1995  12  0  73.7
1995  13  0  72.5
1995  14  0  74.7
1995  15  0  78.0
1995  16  0  80.1
1995  17  0  80.8
1995  18  0  83.9
1995  19  0  87.3
1995  20  0  89.6
1995  21  0  93.4
1995  22  0  92.5
1995  23  0  93.0
1995  24  0  94.1
1995  25  0  86.8
1995  26  0  83.1
1995  27  0  85.8
1995  28  0  80.2
1995  29  0  82.1
1995  30  0  83.9
1995  31  0  84.2
1995  32  0  84.6
1995  33  0  83.5
1995  34  0  80.4
1995  35  0  83.6
1995  36  0  78.8
1995  37  0  82.0
1995  38  0  81.5
1995  39  0  83.2
1995  40  0  81.5
1995  41  0  79.3
1995  42  0  79.0
1995  43  0  79.1
1995  44  0  83.5
1995  45  0  80.4
1995  46  0  82.9
1995  47  0  83.5
1995  48  0  86.9
1995  49  0  86.7
1995  50  0  92.4
1995  51  0  88.8
1995  52  0  87.1
1995  53  0  83.4
1995  54  0  82.9
1995  55  0  81.7
1995  56  0  81.6
1995  57  0  84.5
1995  58  0  85.9
1995  59  0  89.1
1995  60  0  88.3
1995  61  0  88.7
1995  62  0  89.4
1995  63  0  87.6
1995  64  0  82.9
1995  65  0  82.2
1995  66  0  82.7
1995  67  0  79.6
1995  68  0  75.8
1995  69  0  78.1
1995  70  0  75.1
1995  71  0  75.3
1995  72  0  76.6
1995  73  0  78.1
1995  74  0  80.2
1995  75  0  83.3
1995  76  0  82.5
1995  77  0  90.9
1995  78  0  83.4
1995  79  0  88.3
1995  80  0  89.3
1995  81  0  92.9
1995  82  0  93.6
1995  83  0  94.4
1995  84  0  91.8
1995  85  0  89.9
1995  86  0  88.6
1995  87  0  83.4
1995  88  0  80.7
1995  89  0  79.5
1995  90  0  76.7
1995  91  0  75.3
1995  92  0  76.2
1995  93  0  75.2
1995  94  0  73.1
1995  95  0  72.2
1995  96  0  71.9
1995  97  0  70.7
1995  98  0  72.0
1995  99  0  72.9
1995 100  0  74.8
1995 101  0  78.0
1995 102  0  82.3
1995 103  0  83.3
1995 104  0  88.9
1995 105  0  92.0
1995 106  0  89.7
1995 107  0  89.6
1995 108  0  90.7
1995 109  0  92.6
1995 110  0  87.2
1995 111  0  85.5
1995 112  0  84.8
1995 113  0  77.6
1995 114  0  73.4
1995 115  0  71.3
1995 116  0  70.2
1995 117  0  69.1
1995 118  0  68.6
1995 119  0  69.0
1995 120  0  68.2
1995 121  0  69.7
1995 122  0  69.9
1995 123  0  70.2
1995 124  0  71.8
1995 125  0  74.2
1995 126  0  77.8
1995 127  0  79.0
1995 128  0  79.4
1995 129  0  79.2
1995 130  0  79.3
1995 131  0  78.4
1995 132  0  82.4
1995 133  0  82.2
1995 134  0  81.6
1995 135  0  87.8
1995 136  0  95.9
1995 137  0  97.3
1995 138  0  93.4
1995 139  0  88.3
1995 140  0  82.8
1995 141  0  77.0
1995 142  0  72.6
1995 143  0  70.4
1995 144  0  68.8
1995 145  0  68.9
1995 146  0  68.1
1995 147  0  67.5
1995 148  0  68.4
1995 149  0  68.7
1995 150  0  69.4
1995 151  0  70.9
1995 152  0  72.5
1995 153  0  75.4
1995 154  0  76.8
1995 155  0  81.4
1995 156  0  84.2
1995 157  0  81.8
1995 158  0  85.0
1995 159  0  86.8
1995 160  0  89.0
1995 161  0  87.0
1995 162  0  85.1
1995 163  0  83.3
1995 164  0  79.2
1995 165  0  78.1
1995 166  0  75.6
1995 167  0  73.1
1995 168  0  72.1
1995 169  0  71.8
1995 170  0  73.7
1995 171  0  74.2
1995 172  0  74.7
1995 173  0  75.5
1995 174  0  74.3
1995 175  0  73.4
1995 176  0  73.2
1995 177  0  73.2
1995 178  0  74.7
1995 179  0  77.0
1995 180  0  80.1
1995 181  0  80.8
1995 182  0  81.5
1995 183  0  80.3
1995 184  0  80.7
1995 185  0  83.5
1995 186  0  82.9
1995 187  0  83.6
1995 188  0  83.3
1995 189  0  84.2
1995 190  0  82.9
1995 191  0  79.9
1995 192  0  78.6
1995 193  0  76.7
1995 194  0  74.9
1995 195  0  76.8
1995 196  0  76.8
1995 197  0  75.9
1995 198  0  74.7
1995 199  0  74.4
1995 200  0  72.8
1995 201  0  72.0
1995 202  0  70.8
1995 203  0  71.1
1995 204  0  70.7
1995 205  0  71.5
1995 206  0  72.0
1995 207  0  71.6
1995 208  0  72.7
1995 209  0  72.6
1995 210  0  72.0
1995 211  0  71.9
1995 212  0  72.9
1995 213  0  74.8
1995 214  0  75.7
1995 215  0  75.5
1995 216  0  75.1
1995 217  0  77.2
1995 218  0  77.3
1995 219  0  75.8
1995 220  0  75.6
1995 221  0  75.5
1995 222  0  75.0
1995 223  0  74.9
1995 224  0  73.8
1995 225  0  72.7
1995 226  0  71.9
1995 227  0  73.2
1995 228  0  72.3
1995 229  0  71.5
1995 230  0  73.6
1995 231  0  73.4
1995 232  0  73.0
1995 233  0  72.7
1995 234  0  71.9
1995 235  0  75.9
1995 236  0  78.8
1995 237  0  78.8
1995 238  0  78.9
1995 239  0  81.6
1995 240  0  83.2
1995 241  0  79.7
1995 242  0  78.9
1995 243  0  77.0
1995 244  0  75.0
1995 245  0  74.6
1995 246  0  74.9
1995 247  0  75.6
1995 248  0  75.9
1995 249  0  73.0
1995 250  0  71.2
1995 251  0  70.1
1995 252  0  69.7
1995 253  0  68.9
1995 254  0  68.9
1995 255  0  69.5
1995 256  0  70.1
1995 257  0  70.3
1995 258  0  70.9
1995 259  0  70.4
1995 260  0  70.5
1995 261  0  72.3
1995 262  0  74.3
1995 263  0  76.2
1995 264  0  74.5
1995 265  0  75.1
1995 266  0  75.5
1995 267  0  74.2
1995 268  0  74.5
1995 269  0  73.9
1995 270  0  72.6
1995 271  0  73.0
1995 272  0  74.0
1995 273  0  73.0
1995 274  0  72.8
1995 275  0  72.7
1995 276  0  71.1
1995 277  0  70.8
1995 278  0  69.8
1995 279  0  70.9
1995 280  0  72.8
1995 281  0  74.1
1995 282  0  76.0
1995 283  0  82.1
1995 284  0  89.1
1995 285  0  91.8
1995 286  0  87.5
1995 287  0  86.7
1995 288  0  82.5
1995 289  0  85.0
1995 290  0  84.1
1995 291  0  80.9
1995 292  0  79.8
1995 293  0  81.8
1995 294  0  80.3
1995 295  0  79.7
1995 296  0  75.9
1995 297  0  73.5
1995 298  0  73.1
1995 299  0  73.0
1995 300  0  73.1
1995 301  0  72.9
1995 302  0  72.8
1995 303  0  72.3
1995 304  0  72.2
1995 305  0  73.3
1995 306  0  72.1
1995 307  0  71.4
1995 308  0  72.0
1995 309  0  73.9
1995 310  0  73.5
1995 311  0  73.2
1995 312  0  74.8
1995 313  0  75.7
1995 314  0  76.5
1995 315  0  75.9
1995 316  0  74.6
1995 317  0  71.5
1995 318  0  73.4
1995 319  0  75.0
1995 320  0  74.2
1995 321  0  73.4
1995 322  0  73.4
1995 323  0  72.2
1995 324  0  71.5
1995 325  0  71.1
1995 326  0  71.0
1995 327  0  70.9
1995 328  0  70.4
1995 329  0  69.9
1995 330  0  70.8
1995 331  0  68.9
1995 332  0  71.5
1995 333  0  70.4
1995 334  0  72.3
1995 335  0  70.7
1995 336  0  71.2
1995 337  0  71.2
1995 338  0  70.7
1995 339  0  71.4
1995 340  0  71.8
1995 341  0  71.9
1995 342  0  71.8
1995 343  0  71.6
1995 344  0  71.3
1995 345  0  71.1
1995 346  0  70.0
1995 347  0  70.4
1995 348  0  67.6
1995 349  0  68.0
1995 350  0  67.7
1995 351  0  67.1
1995 352  0  66.4
1995 353  0  67.0
1995 354  0  67.3
1995 355  0  67.8
1995 356  0  68.9
1995 357  0  69.9
1995 358  0  69.9
1995 359  0  70.1
1995 360  0  71.7
1995 361  0  71.5
1995 362  0  73.4
1995 363  0  73.9
1995 364  0  72.8
1995 365  0  72.7
1996   1  0  72.6
1996   2  0  72.3
1996   3  0  78.2
1996   4  0  83.1
1996   5  0  82.1
1996   6  0  79.9
1996   7  0  79.8
1996   8  0  76.7
1996   9  0  73.4
1996  10  0  71.4
1996  11  0  69.1
1996  12  0  67.2
1996  13  0  66.7
1996  14  0  67.4
1996  15  0  67.9
1996  16  0  67.6
1996  17  0  68.2
1996  18  0  68.7
1996  19  0  68.5
1996  20  0  69.1
1996  21  0  69.5
1996  22  0  70.0
1996  23  0  71.0
1996  24  0  70.7
1996  25  0  71.7
1996  26  0  71.5
1996  27  0  71.6
1996  28  0  71.4
1996  29  0  71.8
1996  30  0  72.5
1996  31  0  74.5
1996  32  0  72.9
1996  33  0  74.2
1996  34  0  71.9
1996  35  0  71.4
1996  36  0  69.4
1996  37  0  69.2
1996  38  0  68.2
1996  39  0  65.7
1996  40  0  68.1
1996  41  0  68.0
1996  42  0  68.2
1996  43  0  67.3
1996  44  0  67.0
1996  45  0  67.2
1996  46  0  67.4
1996  47  0  68.5
1996  48  0  69.0
1996  49  0  68.6
1996  50  0  69.4
1996  51  0  70.6
1996  52  0  70.4
1996  53  0  70.1
1996  54  0  72.3
1996  55  0  74.1
1996  56  0  71.8
1996  57  0  70.9
1996  58  0  70.7
1996  59  0  70.8
1996  60  0  70.9
1996  61  0  70.6
1996  62  0  69.8
1996  63  0  69.0
1996  64  0  68.1
1996  65  0  68.0
1996  66  0  68.4
1996  67  0  66.8
1996  68  0  68.8
1996  69  0  66.6
1996  70  0  68.2
1996  71  0  70.9
1996  72  0  72.4
1996  73  0  70.5
1996  74  0  70.0
1996  75  0  69.6
1996  76  0  70.3
1996  77  0  70.0
1996  78  0  70.0
1996  79  0  69.4
1996  80  0  68.8
1996  81  0  69.9
1996  82  0  73.4
1996  83  0  71.6
1996  84  0  70.9
1996  85  0  72.1
1996  86  0  71.6
1996  87  0  71.6
1996  88  0  71.7
1996  89  0  70.3
1996  90  0  70.1
1996  91  0  70.0
1996  92  0  68.1
1996  93  0  70.6
1996  94  0  71.1
1996  95  0  70.2
1996  96  0  70.0
1996  97  0  68.8
1996  98  0  68.6
1996  99  0  68.6
1996 100  0  69.3
1996 101  0  69.1
1996 102  0  68.8
1996 103  0  68.7
1996 104  0  69.3
1996 105  0  69.1
1996 106  0  68.5
1996 107  0  68.8
1996 108  0  69.9
1996 109  0  70.8
1996 110  0  71.2
1996 111  0  72.3
1996 112  0  74.8
1996 113  0  73.2
1996 114  0  71.9
1996 115  0  69.5
1996 116  0  68.7
1996 117  0  69.1
1996 118  0  69.2
1996 119  0  68.6
1996 120  0  69.5
1996 121  0  69.6
1996 122  0  68.9
1996 123  0  69.0
1996 124  0  69.5
1996 125  0  70.6
1996 126  0  72.0
1996 127  0  76.0
1996 128  0  76.3
1996 129  0  77.5
1996 130  0  77.7
1996 131  0  79.1
1996 132  0  78.0
1996 133  0  75.1
1996 134  0  74.3
1996 135  0  73.4
1996 136  0  72.5
1996 137  0  72.6
1996 138  0  72.9
1996 139  0  72.0
1996 140  0  70.4
1996 141  0  69.6
1996 142  0  68.5
1996 143  0  68.1
1996 144  0  68.9
1996 145  0  69.0
1996 146  0  68.7
1996 147  0  68.7
1996 148  0  68.4
1996 149  0  67.8
1996 150  0  68.3
1996 151  0  68.4
1996 152  0  69.9
1996 153  0  70.4
1996 154  0  70.2
1996 155  0  71.2
1996 156  0  71.2
1996 157  0  72.8
1996 158  0  73.8
1996 159  0  75.4
1996 160  0  72.4
1996 161  0  72.0
1996 162  0  71.1
1996 163  0  70.2
1996 164  0  69.5
1996 165  0  70.3
1996 166  0  69.8
1996 167  0  69.5
1996 168  0  69.0
1996 169  0  69.6
1996 170  0  69.9
1996 171  0  70.7
1996 172  0  71.9
1996 173  0  72.6
1996 174  0  72.0
1996 175  0  70.9
1996 176  0  74.7
1996 177  0  74.3
1996 178  0  74.2
